file,start,end,specie
AM16_20230530_060000.WAV,0.214286,11.048571,Unk
AM16_20230530_060000.WAV,0.582857,60.0,Cisticola juncidis
AM16_20230530_060000.WAV,12.942857,23.46,Unk
AM16_20230530_060000.WAV,24.017143,28.165714,Coturnix coturnix
AM16_20230530_060000.WAV,26.117143,32.357143,Unk
AM16_20230530_060000.WAV,34.491429,42.497143,Unk
AM16_20230530_060000.WAV,54.36,58.405714,Coturnix coturnix
AM16_20230530_061000.WAV,0.116312,59.93969,Cisticola juncidis
AM16_20230530_061000.WAV,40.726594,44.913843,Coturnix coturnix
AM16_20230530_061000.WAV,54.177023,54.977422,UnK
AM16_20230530_062000.WAV,0.155083,60.0,Cisticola juncidis
AM16_20230530_062000.WAV,2.584721,3.084434,Emberiza calandra
AM16_20230530_062000.WAV,5.410684,5.824239,Emberiza calandra
AM16_20230530_062000.WAV,10.907524,11.717404,Emberiza calandra
AM16_20230530_062000.WAV,16.524986,21.263642,Coturnix coturnix
AM16_20230530_062000.WAV,29.741528,30.861574,Unk
AM16_20230530_062000.WAV,34.273406,38.40896,Unk
AM16_20230530_062000.WAV,34.359563,35.462378,Alaudidae
AM16_20230530_062000.WAV,36.117174,42.940839,Coturnix coturnix
AM16_20230530_062000.WAV,44.913843,45.973578,Emberiza calandra
AM16_20230530_062000.WAV,45.094773,45.52556,Coturnix coturnix
AM16_20230530_062000.WAV,46.283745,47.869041,Alaudidae/Galeridae
AM16_20230530_062000.WAV,55.106261,55.79552,Coturnix coturnix
AM16_20230530_062000.WAV,55.881677,59.052269,Unk
AM16_20230530_063000.WAV,0.086157,7.711086,Cisticola juncidis
AM16_20230530_063000.WAV,0.214286,59.853532,Cisticola juncidis
AM16_20230530_063000.WAV,1.292361,3.584147,Coturnix coturnix
AM16_20230530_064000.WAV,0.0,0.116312,Emberiza calandra
AM16_20230530_064000.WAV,0.672028,15.129236,Cisticola juncidis
AM16_20230530_064000.WAV,1.219127,1.507754,Emberiza calandra
AM16_20230530_064000.WAV,2.584721,2.821654,Emberiza calandra
AM16_20230530_064000.WAV,6.134406,33.911545,Abiotic noise
AM16_20230530_064000.WAV,37.495692,59.276278,Cisticola juncidis
AM16_20230530_065000.WAV,4.342332,26.777714,Abiotic noise
AM16_20230530_065000.WAV,20.100517,20.514072,Emberiza calandra
AM16_20230530_065000.WAV,22.504308,32.153935,Cisticola juncidis
AM16_20230530_065000.WAV,28.983343,31.740379,Emberiza calandra
AM16_20230530_065000.WAV,33.609994,42.415279,Emberiza calandra
AM16_20230530_065000.WAV,49.859276,57.501436,Emberiza calandra
AM16_20230530_070000.WAV,0.0,4.342332,Cisticola juncidis
AM16_20230530_070000.WAV,0.887421,5.078978,Emberiza calandra
AM16_20230530_070000.WAV,2.614877,6.991671,Emberiza calandra
AM16_20230530_070000.WAV,7.405227,7.534463,Emberiza calandra
AM16_20230530_070000.WAV,8.34865,10.967835,Emberiza calandra
AM16_20230530_070000.WAV,12.647904,58.621482,Emberiza calandra
AM16_20230530_070000.WAV,19.213096,29.026422,Emberiza calandra
AM16_20230530_070000.WAV,31.283745,34.066628,Emberiza calandra
AM16_20230530_070000.WAV,48.058587,53.16772,Emberiza calandra
AM16_20230530_070000.WAV,56.028145,56.398621,Emberiza calandra
AM16_20230530_071000.WAV,0.52556,2.395175,Emberiza calandra
AM16_20230530_071000.WAV,0.628949,29.396898,Cisticola juncidis
AM16_20230530_071000.WAV,5.910396,11.048571,Emberiza calandra
AM16_20230530_071000.WAV,12.053418,12.725445,Emberiza calandra
AM16_20230530_071000.WAV,15.189546,15.456634,Emberiza calandra
AM16_20230530_071000.WAV,17.464101,18.609994,Emberiza calandra
AM16_20230530_071000.WAV,22.866169,23.417576,Emberiza calandra
AM16_20230530_071000.WAV,24.485928,26.407237,Emberiza calandra
AM16_20230530_071000.WAV,29.612292,32.265939,Emberiza calandra
AM16_20230530_071000.WAV,33.489374,45.292935,Cisticola juncidis
AM16_20230530_071000.WAV,37.840322,40.364733,Emberiza calandra
AM16_20230530_071000.WAV,43.630098,45.749569,Emberiza calandra
AM16_20230530_071000.WAV,46.542217,55.201034,Emberiza calandra
AM16_20230530_071000.WAV,55.761057,60.0,Emberiza calandra
AM16_20230530_072000.WAV,0.021539,1.904078,Melanocorypha calandra
AM16_20230530_072000.WAV,0.995118,1.748995,Emberiza calandra
AM16_20230530_072000.WAV,1.787766,1.929925,Cisticola juncidis
AM16_20230530_072000.WAV,2.153935,4.454337,Emberiza calandra
AM16_20230530_072000.WAV,4.786043,12.497128,Cisticola juncidis
AM16_20230530_072000.WAV,5.651924,8.210798,Cisticola juncidis
AM16_20230530_072000.WAV,6.483343,7.23722,Emb cal/Mel cal
AM16_20230530_072000.WAV,8.305572,10.649052,Melanocorypha calandra
AM16_20230530_072000.WAV,9.697013,12.143883,Cisticola juncidis
AM16_20230530_072000.WAV,11.338311,14.336588,Emberiza calandra
AM16_20230530_072000.WAV,13.393165,15.654796,Alaudidae/Galeridae
AM16_20230530_072000.WAV,14.427053,20.92332,Cisticola juncidis
AM16_20230530_072000.WAV,15.654796,16.176048,Cisticola juncidis
AM16_20230530_072000.WAV,17.046238,18.360138,Emb cal/Mel cal
AM16_20230530_072000.WAV,20.92332,22.060597,Emberiza calandra
AM16_20230530_072000.WAV,21.952901,30.426479,Cisticola juncidis
AM16_20230530_072000.WAV,22.650775,28.496554,Galeridae
AM16_20230530_072000.WAV,23.439115,24.485928,Emb cal/Mel cal
AM16_20230530_072000.WAV,24.757323,26.053992,Emberiza calandra
AM16_20230530_072000.WAV,27.82102,32.265939,Unk
AM16_20230530_072000.WAV,30.163699,32.357143,Galeridae
AM16_20230530_072000.WAV,30.443711,32.619184,Emberiza calandra
AM16_20230530_072000.WAV,32.619184,34.889365,Melanocorypha calandra
